,Q_M,Q_h,num_chord,num_scale,num_diss,Q_s,Comp_M,RR_I,RR_D,H_I_norm,H_D_norm,Q_b,EMD_chord,EMD_scale,EMD_diss,Q_f,num_unison,num_stepwise,num_conjunct,num_disjunct
232,0.4689575082051845,0.02840909090909094,56,46,74,0.7011502186851127,0.8920454545454546,1.0,1.0,0.3068528194400547,0.3068528194400546,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,175,0,0,0
233,0.19741205365972997,-0.6499999999999999,16,16,128,0.7002411277760219,0.8875,1.0,1.0,0.3068528194400546,0.3068528194400547,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,159,0,0,0
234,0.50378705365973,0.1171875,28,58,42,0.6977411277760218,0.875,1.0,1.0,0.3068528194400548,0.3068528194400545,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,127,0,0,0
235,0.7435787203263966,0.71875,60,30,6,0.6935744611093552,0.8541666666666666,1.0,1.0,0.3068528194400544,0.3068528194400548,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,95,0,0,0
236,0.7450437010756488,0.75,56,56,0,0.6959554134903074,0.8660714285714286,1.0,1.0,0.3068528194400544,0.3068528194400546,0.7110812737061181,1.818546133838694,1.3794141583579849,2.0,0.8181818181818181,111,0,0,0
237,0.5727453869930632,0.29166666666666663,38,32,26,0.6935744611093552,0.8541666666666666,1.0,1.0,0.3068528194400544,0.3068528194400548,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,95,0,0,0
238,0.04652913225183969,-1.0,0,0,80,0.6902411277760221,0.8375,1.0,1.0,0.3068528194400548,0.3068528194400547,0.7242227153013581,2.0,2.0,0.9535263884601572,0.8181818181818181,79,0,0,0
239,0.39541205365973,-0.1499999999999999,4,40,36,0.6902411277760221,0.8375,1.0,1.0,0.3068528194400548,0.3068528194400547,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,79,0,0,0
240,0.7030484172960936,0.6136363636363636,82,80,14,0.7011502186851127,0.8920454545454546,1.0,1.0,0.3068528194400547,0.3068528194400546,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,175,0,0,0
241,0.41753705365973,-0.09375,14,20,30,0.688366127776022,0.828125,1.0,1.0,0.3068528194400548,0.3068528194400548,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,63,0,0,0
242,0.757593871841548,0.75,94,80,2,0.7011502186851127,0.8920454545454546,1.0,1.0,0.3068528194400547,0.3068528194400546,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,175,0,0,0
243,0.6727453869930633,0.5416666666666667,44,40,12,0.6935744611093552,0.8541666666666666,1.0,1.0,0.3068528194400544,0.3068528194400548,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,95,0,0,0
244,0.1435471478632062,-0.7692307692307692,24,0,184,0.7035103585452526,0.9038461538461539,1.0,1.0,0.3068528194400546,0.3068528194400546,0.7345051010504986,1.818546133838694,2.0,0.9535263884601572,0.8181818181818181,207,0,0,0
245,0.6227453869930633,0.41666666666666663,50,24,22,0.6935744611093552,0.8541666666666666,1.0,1.0,0.3068528194400544,0.3068528194400548,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,95,0,0,0
246,0.74941205365973,0.7321428571428572,64,44,4,0.6959554134903074,0.8660714285714286,1.0,1.0,0.3068528194400544,0.3068528194400546,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,111,0,0,0
247,0.5787870536597299,0.3046875,58,34,36,0.6977411277760218,0.875,1.0,1.0,0.3068528194400548,0.3068528194400545,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,127,0,0,0
248,0.5565549108025871,0.25,46,32,34,0.6959554134903074,0.8660714285714286,1.0,1.0,0.3068528194400544,0.3068528194400546,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,111,0,0,0
249,0.7571898314375076,0.75,90,48,6,0.6991300166649107,0.8819444444444444,1.0,1.0,0.30685281944005494,0.3068528194400545,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,143,0,0,0
250,0.7269120536597298,0.6770833333333333,58,30,8,0.6935744611093552,0.8541666666666666,1.0,1.0,0.3068528194400544,0.3068528194400548,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,95,0,0,0
251,0.6315549108025871,0.4375,58,30,24,0.6959554134903074,0.8660714285714286,1.0,1.0,0.3068528194400544,0.3068528194400546,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,111,0,0,0
252,0.16441205365972988,-0.7291666666666667,4,12,80,0.6935744611093552,0.8541666666666666,1.0,1.0,0.3068528194400544,0.3068528194400548,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,95,0,0,0
253,0.5727453869930632,0.29166666666666663,26,48,22,0.6935744611093552,0.8541666666666666,1.0,1.0,0.3068528194400544,0.3068528194400548,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,95,0,0,0
254,0.1475370536597299,-0.7734375,4,14,110,0.6977411277760218,0.875,1.0,1.0,0.3068528194400548,0.3068528194400545,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,127,0,0,0
255,0.7879008439327917,0.8541666666666666,136,56,0,0.7019077944426887,0.8958333333333334,1.0,1.0,0.30685281944005494,0.30685281944005516,0.7110812737061181,1.818546133838694,1.3794141583579849,2.0,0.8181818181818181,191,0,0,0
256,0.38107872032639656,-0.1875,18,28,50,0.6935744611093552,0.8541666666666666,1.0,1.0,0.3068528194400544,0.3068528194400548,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,95,0,0,0
257,0.26441205365972986,-0.47916666666666674,22,4,70,0.6935744611093552,0.8541666666666666,1.0,1.0,0.3068528194400544,0.3068528194400548,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,95,0,0,0
258,0.16369776794544416,-0.7321428571428572,6,12,94,0.6959554134903074,0.8660714285714286,1.0,1.0,0.3068528194400544,0.3068528194400546,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,111,0,0,0
259,0.5600370536597299,0.2578125,34,62,32,0.6977411277760218,0.875,1.0,1.0,0.3068528194400548,0.3068528194400545,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,127,0,0,0
260,0.7485258439327915,0.7578125,66,62,0,0.6977411277760218,0.875,1.0,1.0,0.3068528194400548,0.3068528194400545,0.7110812737061181,1.818546133838694,1.3794141583579849,2.0,0.8181818181818181,127,0,0,0
261,0.21628705365972992,-0.6015625,6,26,96,0.6977411277760218,0.875,1.0,1.0,0.3068528194400548,0.3068528194400545,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,127,0,0,0
262,0.7157582075058837,0.6442307692307692,96,100,12,0.7035103585452526,0.9038461538461539,1.0,1.0,0.3068528194400546,0.3068528194400546,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,207,0,0,0
263,0.04886246558517299,-1.0,0,0,192,0.7019077944426887,0.8958333333333334,1.0,1.0,0.30685281944005494,0.30685281944005516,0.7242227153013581,2.0,2.0,0.9535263884601572,0.8181818181818181,191,0,0,0
264,0.5494120536597298,0.2321428571428571,54,20,38,0.6959554134903074,0.8660714285714286,1.0,1.0,0.3068528194400544,0.3068528194400546,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,111,0,0,0
265,0.18846668762101285,-0.6666666666666667,0,32,112,0.6991300166649107,0.8819444444444444,1.0,1.0,0.30685281944005494,0.3068528194400545,0.7583549365916689,2.0,1.3794141583579849,0.9535263884601572,0.8181818181818181,143,0,0,0
266,0.18003705365972994,-0.6875,4,8,52,0.688366127776022,0.828125,1.0,1.0,0.3068528194400548,0.3068528194400548,0.7686373223408095,1.818546133838694,1.3794141583579849,0.9535263884601572,0.8181818181818181,63,0,0,0
267,0.2048555765099018,-0.625,0,32,96,0.6977411277760218,0.875,1.0,1.0,0.3068528194400548,0.3068528194400545,0.7583549365916689,2.0,1.3794141583579849,0.9535263884601572,0.8181818181818181,127,0,0,0
